,IDfg,Name,WAR,Next_WAR,Prediction_Year,prediction
3600,7539,Neil Walker,0.36024844720496896,4.1,2014,2.2491507954253898
7404,7532,Ed Lucas,0.2857142857142857,0.1,2014,0.5211099407305002
7599,7528,Kevin Frandsen,0.20496894409937888,-0.5,2014,0.5294649025103826
5754,7476,Alex Avila,0.27950310559006214,1.8,2014,1.5177711400773226
5817,7462,Trevor Plouffe,0.26086956521739135,3.4,2014,0.8098601483638921
3505,7435,Ben Zobrist,0.47204968944099385,4.7,2014,2.9940249374154204
5024,7331,Seth Smith,0.25465838509316774,2.7,2014,0.5969689233748527
7310,6609,Freddy Galvis,0.2236024844720497,1.6,2014,1.2327033890771257
2587,5887,John Jaso,0.2360248447204969,0.5,2014,0.9653192547495173
3629,6547,Jordy Mercer,0.2857142857142857,2.0,2014,1.132524605346738
7495,5587,Carlos Corporan,0.2732919254658385,1.2,2014,0.547805290694209
2318,5557,Jarrod Saltalamacchia,0.4037267080745342,-2.0,2014,1.7286961218933923
9136,5519,Ruben Tejada,0.19254658385093168,1.5,2014,1.5015922610174095
8902,5497,Marwin Gonzalez,0.1863354037267081,1.3,2014,0.6555965588904622
1348,5450,Daniel Nava,0.3788819875776398,2.3,2014,1.2796364521342827
6889,5417,Jose Altuve,0.2422360248447205,5.2,2014,2.1176742754023365
3788,5409,Pablo Sandoval,0.33540372670807456,3.2,2014,2.2437964139596707
8163,5384,Juan Lagares,0.35403726708074534,2.9,2014,1.7180453948015681
587,5361,Freddie Freeman,0.5217391304347827,4.4,2014,3.398776559192327
6924,5343,Brandon Crawford,0.3478260869565218,2.7,2014,1.6700434485090259
6316,5305,Alex Presley,0.2298136645962733,-0.2,2014,0.5896127797555846
8577,5297,Aaron Hicks,0.2360248447204969,0.1,2014,1.547984686041352
5391,5254,Robbie Grossman,0.2298136645962733,0.6,2014,0.9324386396505988
5393,5247,Brett Lawrie,0.31055900621118016,1.6,2014,2.3011474221251964
5828,5235,Justin Turner,0.2422360248447205,3.4,2014,0.3090191044352084
4844,5227,Jon Jay,0.3229813664596274,1.7,2014,1.6837815337061113
1837,8252,Hunter Pence,0.49068322981366463,4.0,2014,2.902694950629251
5184,5631,Matt Kemp,0.2732919254658385,2.5,2014,1.497842301593286
5439,6589,Sean Rodriguez,0.2670807453416149,0.2,2014,0.4268654557571111
7823,5666,Devin Mesoraco,0.14906832298136646,4.2,2014,0.685635276950626
4936,5760,Avisail Garcia,0.2111801242236025,-0.1,2014,0.9764116291497336
6612,6387,Michael Bourn,0.31677018633540377,0.5,2014,1.6088162216420636
2244,6368,Adam Jones,0.5155279503105591,4.7,2014,3.3269119692922535
738,6364,Danny Valencia,0.2670807453416149,0.5,2014,0.38472162419539746
3303,6352,Ryan Sweeney,0.2670807453416149,0.4,2014,1.12572018222971
9004,6310,Alcides Escobar,0.2732919254658385,3.5,2014,1.436877377647536
1041,6274,Carlos Quentin,0.31055900621118016,-0.6,2014,1.5248835363204976
2954,6265,Andre Ethier,0.422360248447205,1.0,2014,2.1759898861057083
3795,6201,Nate Schierholtz,0.30434782608695654,-1.0,2014,1.290690630572961
3525,6195,Ian Kinsler,0.38509316770186336,4.5,2014,2.260788923230968
7732,6184,J.D. Martinez,0.15527950310559008,3.8,2014,0.259683500010498
8016,6153,Eduardo Escobar,0.2111801242236025,2.6,2014,0.8769566383533391
1783,6104,Aaron Hill,0.32919254658385094,-0.5,2014,1.5778425258007591
7426,6035,David Murphy,0.1863354037267081,-0.1,2014,0.4783782466111677
5653,6012,Didi Gregorius,0.30434782608695654,0.3,2014,1.8162017058117848
7693,5986,Mike Aviles,0.2298136645962733,-0.4,2014,0.6696114081273155
3969,5933,Jean Segura,0.4596273291925466,0.1,2014,2.9465940306869562
6270,5930,Nick Markakis,0.24844720496894412,2.3,2014,1.1046518968549137
6331,5677,A.J. Ellis,0.32919254658385094,-2.0,2014,1.4849077741725232
9022,8254,Sam Fuld,0.18012422360248448,1.9,2014,0.48283619604193384
6997,9874,DJ LeMahieu,0.2298136645962733,0.3,2014,1.2540711713600956
3898,8267,Chris Iannetta,0.17391304347826086,1.7,2014,0.5211132904592988
3449,10762,Corey Dickerson,0.25465838509316774,2.8,2014,1.3738016259660955
6831,10542,Derek Dietrich,0.25465838509316774,0.4,2014,1.8195544377169595
8930,10459,Adeiny Hechavarria,0.13043478260869565,0.4,2014,0.46688469463754456
1433,10339,Scooter Gennett,0.33540372670807456,1.7,2014,1.3734016935613915
6258,10324,Marcell Ozuna,0.31055900621118016,4.5,2014,2.050776000972161
4594,10306,Oswaldo Arcia,0.2236024844720497,0.9,2014,0.6240194436837847
1388,10264,Brandon Belt,0.47204968944099385,0.7,2014,2.3434101575305606
4131,10231,Jose Iglesias,0.35403726708074534,1.5,2014,1.633034906061903
6296,10166,Nick Franklin,0.2981366459627329,0.4,2014,1.8324475734107126
119,10155,Mike Trout,0.84472049689441,8.3,2014,7.167250257941732
6948,10099,Dustin Ackley,0.2857142857142857,1.3,2014,1.3456343673795248
7429,10071,Jonathan Villar,0.1863354037267081,0.1,2014,0.9815827545035423
1820,10047,Wil Myers,0.35403726708074534,-0.1,2014,2.313810456355819
5231,9981,Michael Saunders,0.31677018633540377,1.9,2014,1.9222723611137364
1976,9929,Darin Ruf,0.26086956521739135,-0.3,2014,0.9262121999379918
3477,9927,Brett Gardner,0.4161490683229814,3.3,2014,2.5279254210722026
3308,9911,Chris Carter,0.2422360248447205,1.9,2014,0.9939248425449854
7278,10815,Jurickson Profar,0.1987577639751553,0.5,2014,0.9837790369562913
1372,9893,Colby Rasmus,0.453416149068323,1.5,2014,1.835663611329858
4332,10816,Jedd Gyorko,0.35403726708074534,-0.1,2014,1.975892331970963
3926,11003,Evan Gattis,0.34161490683229817,2.1,2014,1.9972731632465954
1807,5222,Justin Upton,0.4285714285714286,3.7,2014,2.840834960870672
374,14225,Yasiel Puig,0.453416149068323,5.5,2014,3.0326812577561775
7916,13265,Mike Zunino,0.26086956521739135,3.8,2014,1.7867477333047412
4985,13110,Yoenis Cespedes,0.32919254658385094,3.5,2014,2.2678210544763004
4263,13075,Nori Aoki,0.3478260869565218,1.9,2014,1.6650852506225398
7625,13051,Chris Colabello,0.20496894409937888,-0.6,2014,0.5110560233405523
7335,13047,Munenori Kawasaki,0.25465838509316774,0.4,2014,0.7453250276050121
5026,12861,Anthony Rendon,0.2732919254658385,6.4,2014,1.5795753995114235
4541,12775,Brad Miller,0.3478260869565218,1.2,2014,2.4029522210269807
6720,11997,Cody Asche,0.2360248447204969,0.6,2014,1.396015563265131
5893,11846,Leonys Martin,0.391304347826087,3.6,2014,2.2138339640856914
1118,11579,Bryce Harper,0.4658385093167702,1.6,2014,3.738770548876749
4306,11493,Manny Machado,0.5217391304347827,2.3,2014,3.1054108274063896
2879,11477,Christian Yelich,0.3229813664596274,4.1,2014,2.1552510317404217
6599,11205,Adam Eaton,0.2298136645962733,3.7,2014,1.4642692352263533
2177,11200,Kole Calhoun,0.2732919254658385,3.4,2014,1.6943154698888365
7845,11167,Josh Rutledge,0.1987577639751553,-0.4,2014,1.1885305072075327
6373,10847,Andrelton Simmons,0.4285714285714286,1.7,2014,2.925897573052941
8349,8259,Kurt Suzuki,0.1863354037267081,-0.1,2014,0.6867583084368698
2651,9892,Jay Bruce,0.4596273291925466,-0.4,2014,2.8823389521793157
3680,9848,Austin Jackson,0.4099378881987578,1.1,2014,2.6925258344983494
8600,9134,Tyler Flowers,0.2298136645962733,2.7,2014,0.8502859568810364
266,9112,Khris Davis,0.2919254658385093,1.4,2014,1.764603076959993
7256,9077,Lorenzo Cain,0.33540372670807456,4.4,2014,1.9438186044549066
8220,9063,Alexi Amarista,0.2173913043478261,0.7,2014,0.8414640239125464
3759,9054,Justin Smoak,0.25465838509316774,-0.2,2014,0.7493044545787659
6117,9015,Gordon Beckham,0.27950310559006214,-0.2,2014,1.4316017741060345
6415,9009,Conor Gillaspie,0.26086956521739135,1.7,2014,1.1755524867632696
1561,8722,Jason Castro,0.453416149068323,2.2,2014,1.8171680359936742
6951,8709,Elvis Andrus,0.38509316770186336,1.8,2014,2.9759894866805654
8063,8623,Donovan Solano,0.2236024844720497,0.8,2014,1.3201609181590683
2858,8610,Kendrys Morales,0.2857142857142857,-1.5,2014,1.0404043562828986
4983,8553,Gerardo Parra,0.4161490683229814,0.7,2014,2.1518897625278175
5399,8434,Brett Wallace,0.2298136645962733,-0.5,2014,0.5991949730429946
6839,8433,Ike Davis,0.1987577639751553,0.6,2014,1.2698947813101522
7688,8392,Daniel Descalso,0.2173913043478261,-0.1,2014,1.1049278096142454
2475,8370,Dustin Pedroia,0.5155279503105591,3.8,2014,3.613968649692028
5459,8347,Denard Span,0.4099378881987578,4.2,2014,2.2667970634873207
1816,9166,Buster Posey,0.6397515527950312,7.6,2014,4.759663925543601
6401,9883,Jordan Schafer,0.2670807453416149,0.2,2014,0.9975671501700145
5525,9205,Logan Morrison,0.20496894409937888,0.8,2014,1.229760157888859
9262,9219,Danny Espinosa,0.17391304347826086,0.6,2014,1.1958737493536982
469,9847,Andrew McCutchen,0.7142857142857144,7.4,2014,5.4605815651187415
4857,9810,Brian Dozier,0.391304347826087,4.5,2014,2.0845094320386135
3300,9785,Kyle Seager,0.47204968944099385,5.2,2014,3.1940810972257
5896,9777,Nolan Arenado,0.3229813664596274,2.6,2014,1.8930707516753171
1819,9776,Jason Kipnis,0.5279503105590062,0.7,2014,3.8036180905531953
8706,9682,Adam Rosales,0.2111801242236025,0.9,2014,0.5448090903954028
1695,9627,Yan Gomes,0.4782608695652174,5.1,2014,3.022328938685381
3093,9571,Craig Gentry,0.3975155279503106,1.3,2014,2.143997976924002
4648,9549,David Freese,0.2360248447204969,2.5,2014,1.1237842628393742
1373,9393,Matt Adams,0.31055900621118016,1.8,2014,1.374566499216865
1617,9368,Evan Longoria,0.5527950310559007,3.6,2014,3.477674587099888
6932,9328,Drew Stubbs,0.27950310559006214,2.7,2014,0.947391631625679
9191,9308,Josh Phegley,0.1863354037267081,1.4,2014,0.8132421042654934
8105,9284,Chris Herrmann,0.20496894409937888,0.9,2014,0.7114292791095977
135,9272,Chris Davis,0.6521739130434783,0.9,2014,3.89686611552583
4753,9256,A.J. Pollock,0.35403726708074534,2.9,2014,1.8012038909665724
2672,9241,Starling Marte,0.4782608695652174,4.5,2014,2.6434149846583734
285,9218,Paul Goldschmidt,0.5838509316770186,4.3,2014,4.812391475616078
4266,5209,Alex Gordon,0.4844720496894411,5.4,2014,2.8248109235155052
1409,2396,Carlos Santana,0.35403726708074534,2.2,2014,1.9093617709648323
6662,5097,Anthony Gose,0.2173913043478261,0.9,2014,1.1894493992272277
5363,2140,Delmon Young,0.18012422360248448,0.9,2014,-0.08346934802865313
5648,2113,Ryan Doumit,0.12422360248447206,-0.7,2014,-0.22892667054413102
4658,2103,Josh Willingham,0.2422360248447205,1.4,2014,0.8391642677557889
3857,2090,Alex Rios,0.391304347826087,0.3,2014,2.3848083462756557
539,2073,Jeff Baker,0.2732919254658385,-0.1,2014,0.07053432244924296
3872,1965,Desmond Jennings,0.4037267080745342,2.7,2014,2.7416330483434583
2519,1908,Adrian Gonzalez,0.36024844720496896,3.7,2014,1.8062749460571872
569,2151,Edwin Encarnacion,0.4596273291925466,3.7,2014,3.623783385655157
4732,1904,Adam LaRoche,0.2422360248447205,2.0,2014,1.104583010673858
4861,1875,Josh Hamilton,0.2919254658385093,1.1,2014,1.3160296845373225
704,1873,Matt Holliday,0.4596273291925466,3.2,2014,3.413867061284469
698,1857,Joe Mauer,0.5341614906832299,1.7,2014,2.7375856448850833
6687,1849,Rickie Weeks Jr.,0.1987577639751553,1.3,2014,0.9145810402452506
3223,1845,Jonny Gomes,0.30434782608695654,0.3,2014,1.1480362545094696
9039,1830,Clint Barmes,0.1863354037267081,0.2,2014,-0.48669318034659137
4502,1825,David DeJesus,0.33540372670807456,0.5,2014,1.2214626715091852
1078,1887,Jose Bautista,0.4658385093167702,6.2,2014,2.995735179324538
3552,2154,Ryan Howard,0.24844720496894412,-0.2,2014,0.08373976513168535
8532,2161,Jason Kubel,0.13664596273291926,-0.7,2014,-0.08606107640692251
7235,2216,Don Kelly,0.2111801242236025,-0.2,2014,0.39844269937779175
8384,2830,Travis Snider,0.19254658385093168,1.6,2014,0.7107490912773147
5824,2714,Garrett Jones,0.20496894409937888,0.3,2014,0.19656056261220567
8670,2677,Jordan Pacheco,0.09937888198757763,-1.1,2014,-0.3081549032611821
7428,2616,Zack Cozart,0.30434782608695654,1.3,2014,1.276953720890302
6358,2579,Carlos Ruiz,0.2298136645962733,2.3,2014,0.6314852280396286
5094,2578,Peter Bourjos,0.24844720496894412,1.2,2014,1.3873477032862809
6819,2554,Chris Parmelee,0.20496894409937888,0.1,2014,0.4008361476812897
5658,2530,Yonder Alonso,0.25465838509316774,0.5,2014,1.528785539570188
5547,2505,Hank Conger,0.3788819875776398,2.7,2014,1.6380595885996028
3036,2502,Lucas Duda,0.24844720496894412,3.1,2014,0.745402621213364
3888,2495,Pedro Alvarez,0.38509316770186336,0.3,2014,2.410710430089419
1681,2434,Nelson Cruz,0.31055900621118016,3.9,2014,1.283454373704256
8926,2430,Darwin Barney,0.19254658385093168,1.1,2014,1.3470746791501873
3023,2411,Jose Tabata,0.2732919254658385,-0.4,2014,1.1050223204543312
6289,5133,Alexei Ramirez,0.38509316770186336,3.3,2014,1.8885323322902676
5377,2234,Kelly Johnson,0.27950310559006214,0.6,2014,1.0510881737326245
543,2218,Ryan Raburn,0.3478260869565218,-1.3,2014,0.23249087158630788
4236,1760,Cody Ross,0.31055900621118016,-0.6,2014,1.3081106763910577
23,1744,Miguel Cabrera,0.7453416149068324,5.2,2014,5.529281247306848
1864,1738,Jhonny Peralta,0.4347826086956522,4.6,2014,1.7899581424415831
4709,1737,Justin Morneau,0.26086956521739135,2.3,2014,0.6164263428483354
6020,791,Brandon Phillips,0.3788819875776398,1.4,2014,2.35852802221254
4906,785,Todd Frazier,0.391304347826087,4.5,2014,2.463382333637403
8319,768,Endy Chavez,0.14906832298136646,0.1,2014,-0.877088337564558
5460,746,A.J. Pierzynski,0.2298136645962733,-1.3,2014,0.4692339244116852
345,745,David Ortiz,0.422360248447205,2.2,2014,2.571641527782699
2493,731,Torii Hunter,0.3975155279503106,1.1,2014,1.3207310980658602
8750,697,J.P. Arencibia,0.2173913043478261,-0.8,2014,0.6234575356839018
825,639,Adrian Beltre,0.5155279503105591,5.9,2014,2.564778524165961
7760,629,Brandon Barnes,0.2670807453416149,0.1,2014,0.7758154311348227
2678,607,Raul Ibanez,0.26086956521739135,-1.2,2014,-0.2478435561629806
1683,589,Carlos Beltran,0.3788819875776398,-0.5,2014,1.4640390674105503
3504,454,Juan Uribe,0.4472049689440994,3.4,2014,1.3293788479094488
3038,393,Victor Martinez,0.26086956521739135,4.5,2014,0.8268752589505868
3757,319,Adam Dunn,0.2360248447204969,0.4,2014,0.5287815792953101
2822,211,Will Venable,0.3726708074534162,0.7,2014,1.54679895018427
5805,166,Brian Roberts,0.27950310559006214,0.3,2014,0.8979061853443484
8549,25,Jose Molina,0.34161490683229817,0.4,2014,0.7926818129808302
2966,847,Alfonso Soriano,0.3726708074534162,-0.9,2014,1.72002116345705
3951,2918,Angel Pagan,0.30434782608695654,1.8,2014,1.7033984541235212
1427,950,Marlon Byrd,0.4596273291925466,2.2,2014,0.5989689471008743
1331,1002,Aramis Ramirez,0.2919254658385093,1.7,2014,1.0618682115593978
2773,1736,Jose Reyes,0.36645962732919257,3.8,2014,2.2744398981297556
1872,1679,Chase Utley,0.44099378881987583,3.7,2014,2.5576210335969796
2054,1677,Shane Victorino,0.5031055900621119,0.0,2014,2.5119520567982896
6428,1617,Lyle Overbay,0.20496894409937888,-0.2,2014,-0.38195045308627396
2504,1609,Omar Infante,0.391304347826087,0.5,2014,1.6336005365209474
3092,1572,Coco Crisp,0.44099378881987583,1.7,2014,2.889526764600289
402,1534,Michael Cuddyer,0.38509316770186336,1.6,2014,1.2398613668208835
6676,1443,Mark Ellis,0.30434782608695654,-0.4,2014,0.6859315208530841
3273,1433,Wilson Ramos,0.33540372670807456,1.0,2014,2.4342930753480347
6903,1429,Nick Punto,0.30434782608695654,0.2,2014,0.11752286830304226
8507,1417,Ramon Santiago,0.2360248447204969,0.7,2014,0.1776623082471085
304,1327,Jayson Werth,0.4844720496894411,5.3,2014,2.0676098549146618
2849,1274,Alex Rodriguez,0.24844720496894412,2.7,2014,0.9119907008185197
4582,1201,Carl Crawford,0.3478260869565218,2.4,2014,1.2450512857060971
1957,1191,Chris Johnson,0.4037267080745342,0.4,2014,1.3477759273716285
3930,1177,Albert Pujols,0.2422360248447205,2.7,2014,1.6980180270325336
7872,1101,Ichiro Suzuki,0.27950310559006214,1.1,2014,0.31823202517676996
6999,971,Jimmy Rollins,0.31677018633540377,3.8,2014,1.7680731382877684
7581,3035,Michael Morse,0.12422360248447206,1.6,2014,0.017575426642754244
6767,242,Paul Konerko,0.11801242236024845,-1.0,2014,-0.4288553677893402
4818,3086,Mitch Moreland,0.25465838509316774,-0.5,2014,0.9535490045420831
7918,4579,Starlin Castro,0.2111801242236025,3.2,2014,1.4856797869358793
3110,4556,James Loney,0.3478260869565218,0.9,2014,0.6609510283367377
1172,4467,Brandon Moss,0.36024844720496896,2.7,2014,1.6839805578692582
2617,4418,Jed Lowrie,0.422360248447205,1.7,2014,2.0886272678319644
7582,4403,Erik Kratz,0.2732919254658385,0.8,2014,1.1981011932978098
4551,4400,Chris Denorfia,0.391304347826087,0.0,2014,1.7182036262875882
2066,4365,Scott Van Slyke,0.25465838509316774,2.8,2014,1.2732925152885664
4812,4316,Daniel Murphy,0.4037267080745342,2.5,2014,2.3676221559952264
340,4314,Joey Votto,0.5652173913043479,0.8,2014,3.988133800280396
6455,4298,Matt Wieters,0.33540372670807456,0.3,2014,2.2050717011614624
3239,4251,Stephen Drew,0.4347826086956522,-0.8,2014,1.9993679760499334
6418,4249,Shane Robinson,0.26086956521739135,0.2,2014,1.1219678529040609
5159,4243,Jose Lobaton,0.31055900621118016,0.7,2014,0.9850277443514825
3378,4229,Howie Kendrick,0.34161490683229817,4.6,2014,1.6289984962261033
2021,4220,Ryan Zimmerman,0.38509316770186336,1.1,2014,2.589293813261258
5604,4191,Yunel Escobar,0.3975155279503106,0.4,2014,1.994067478598726
4796,4106,Michael Brantley,0.32919254658385094,6.5,2014,1.956565484192226
3332,4599,Nick Swisher,0.34161490683229817,-1.8,2014,1.5458913615881602
6736,4082,Erick Aybar,0.2857142857142857,4.2,2014,1.5135586544586939
1723,4613,Prince Fielder,0.3788819875776398,-0.4,2014,2.278580154283553
3446,4672,Junior Lake,0.27950310559006214,-0.4,2014,1.0553858965453329
1294,3057,Mike Napoli,0.422360248447205,2.1,2014,1.4104448062271373
666,5038,Josh Donaldson,0.6645962732919255,5.7,2014,3.9444123000892315
8916,5015,Melvin Upton Jr.,0.15527950310559008,0.0,2014,0.6525432993740787
6027,4962,Asdrubal Cabrera,0.2919254658385093,1.9,2014,1.6533853437672248
8921,4952,Ryan Hanigan,0.2298136645962733,1.7,2014,1.3354899712241222
1247,4949,Giancarlo Stanton,0.391304347826087,6.8,2014,2.837338538812433
2650,4940,Jason Heyward,0.4037267080745342,4.7,2014,3.067489856050149
6568,4903,Matt Dominguez,0.26086956521739135,-1.3,2014,1.5695370736432233
7514,4892,Mike Moustakas,0.2360248447204969,0.4,2014,1.325936665035483
1473,4881,Carlos Gomez,0.6273291925465839,5.7,2014,4.194261596019204
6014,4866,Jarrod Dyson,0.2981366459627329,2.4,2014,1.6457838004830385
2445,4810,Brian McCann,0.4285714285714286,3.7,2014,2.7984350035224983
9159,4792,Jeff Francoeur,0.14285714285714285,-0.7,2014,0.13023622691925896
4933,4747,Curtis Granderson,0.2857142857142857,1.2,2014,1.3528310031309678
2764,4727,Jacoby Ellsbury,0.4968944099378882,3.6,2014,3.106195426254782
3917,4720,Chase Headley,0.422360248447205,3.4,2014,2.570863828166229
6046,4712,Ben Revere,0.2670807453416149,1.8,2014,1.6201681926847014
5247,4616,Russell Martin,0.5465838509316772,6.2,2014,3.5683563031942356
6992,4063,Anthony Recker,0.20496894409937888,-0.3,2014,0.42670290133827393
5253,4969,Luis Valbuena,0.31677018633540377,3.2,2014,1.840926287682582
7969,4054,Emilio Bonifacio,0.24844720496894412,1.9,2014,0.7731937608156281
7038,3376,Nick Hundley,0.2236024844720497,0.0,2014,0.06543407969846082
4768,3371,Alejandro De Aza,0.35403726708074534,0.8,2014,1.6807856528411123
6988,3364,Miguel Montero,0.2919254658385093,3.3,2014,1.9204550066763744
3204,3361,Gaby Sanchez,0.2732919254658385,0.0,2014,0.4399405445474902
3905,3353,Matt Joyce,0.33540372670807456,1.5,2014,1.879043592707372
5521,3336,Alberto Callaspo,0.24844720496894412,-1.3,2014,1.1201150459050149
4026,3312,Martin Prado,0.2857142857142857,1.5,2014,1.8888475730352663
6810,3390,John Mayberry,0.20496894409937888,0.5,2014,0.3544343807985282
668,3269,Robinson Cano,0.5776397515527951,5.6,2014,4.16230955451909
3457,3255,Franklin Gutierrez,0.25465838509316774,2.3,2014,0.740151896204253
5618,3231,Brayan Pena,0.2360248447204969,-0.1,2014,0.17113764933559228
4550,3190,Nate McLouth,0.35403726708074534,-0.1,2014,1.4912677397501912
997,3179,Dioner Navarro,0.32919254658385094,-0.6,2014,0.9605188334207477
472,3174,Shin-Soo Choo,0.6086956521739131,0.4,2014,4.03116342906158
5988,3123,Gregor Blanco,0.3478260869565218,1.9,2014,1.6270616116004681
2461,4062,Dexter Fowler,0.32919254658385094,2.1,2014,2.069920619085786
3818,3256,Welington Castillo,0.2732919254658385,0.5,2014,0.9948798690020999
8264,3395,Cliff Pennington,0.2360248447204969,1.4,2014,0.7988297130200677
2169,3154,Domonic Brown,0.36024844720496896,-1.1,2014,1.836365913503436
